PKT_SIZE,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,PKT_IN,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_DELAY,FIRST_PKT_SENT,LAST_PKT_RESEVED,FLAGS_0,FLAGS_1
721,2836106203,1,721,1124,1.3331716996387537,588,5113,14.14817764539007,1715690783,1715690786,1,0
1466,2836106870,1,1466,1071,1.077543160067329,402,5754,9.727986753438675,1715689109,1715689131,1,0
1221,2836108282,1,1221,970,1.0421045146570918,536,4070,11.52946371020774,1715689452,1715689503,1,0
54,529742731,1,54,1113,4.0920328915204776,458,5919,11.188917747948633,1715687731,1715687746,0,0
54,529742731,1,54,1157,1.3958549016059498,555,4231,7.0833994477353155,1715688610,1715688630,0,0
86,,1,86,1109,4.78512087912986,559,5729,9.398010169613354,1715690642,1715690702,0,0
54,529742731,1,54,1140,4.830155607763576,427,4034,14.133473150643365,1715687975,1715688035,0,0
54,529742731,1,54,947,4.048667326905839,495,5774,10.579014767666104,1715688227,1715688239,0,0
66,529742731,1,66,1023,2.580192901361216,536,4791,6.323967058749017,1715690439,1715690498,0,0
54,529742731,1,54,892,3.6396092450887814,559,5706,9.861947457319033,1715689728,1715689744,0,0
54,529742731,1,54,1060,4.7055490806367715,470,5427,8.710153089111861,1715690929,1715690941,0,0
54,529742731,1,54,1021,3.193537742844035,409,5344,12.639958112855306,1715691153,1715691208,0,0
54,529742731,1,54,975,4.294465796874031,548,5010,5.753098113112809,1715690945,1715690960,0,0
83,,1,83,859,1.8821522991453756,516,5007,11.453407547580005,1715689283,1715689304,0,0
83,,1,83,892,1.8860851606304978,595,5534,12.393745443054545,1715689744,1715689774,0,0
483,,1,483,991,1.34127356339738,503,4329,8.481936519099436,1715689017,1715689038,1,0
181,,1,181,916,3.8504471740180954,413,4772,9.240599686115356,1715687617,1715687672,1,0
1292,,1,1292,1124,2.6861505362109903,538,4571,13.575445813059211,1715690265,1715690298,1,0
312,529742731,1,312,927,1.914263754399498,518,5287,13.776244495679851,1715690484,1715690491,0,0
85,529742989,1,85,906,1.8463408088310906,565,5676,8.095686957128624,1715689158,1715689202,0,0
54,2836109449,1,54,1181,4.6249100154912615,528,5870,12.462555642439083,1715687923,1715687928,1,0
93,529743020,1,93,904,1.3973575212922342,436,4940,7.631353168950419,1715690450,1715690510,0,0
93,2836109449,1,93,852,2.9422628003999334,430,4153,12.82318586234766,1715690211,1715690250,1,0
469,,1,469,1050,4.2567780840866964,414,5962,13.8175904153586,1715689658,1715689698,1,0
279,529743059,1,279,1029,4.958872618083134,563,4641,9.808641802983088,1715690563,1715690571,0,0
85,529743284,1,85,910,4.2856363656692995,558,5249,7.058400029733637,1715690163,1715690190,0,0
54,2836109488,1,54,912,1.9269661666776727,573,5768,5.6812529579002335,1715687850,1715687881,1,0
156,,1,156,819,3.3501753257065463,531,4187,12.233921847303167,1715688046,1715688073,1,0
66,3659220086,1,66,996,4.968586132880979,531,4730,6.45251495065692,1715691002,1715691009,1,0
1292,,1,1292,1078,3.3088900279944924,461,5577,8.564452768772206,1715689637,1715689639,1,0
209,,1,209,1107,4.334394206907368,600,5249,7.920047370702602,1715690408,1715690458,1,0
1288,,1,1288,1073,4.11851119876329,550,5983,8.389794748313534,1715690544,1715690566,1,0
1152,,1,1152,1135,2.060064099739861,596,4937,7.4068277271463545,1715689811,1715689847,1,0
386,529743315,1,386,944,1.158671905108224,452,4323,5.365340176590876,1715690069,1715690079,0,0
85,529743647,1,85,886,2.6806236198674775,425,5920,10.314659695701287,1715690758,1715690782,0,0
54,2836109488,1,54,923,1.3554657994297155,430,4298,8.780278563674939,1715689189,1715689195,1,0
280,529743678,1,280,1067,4.463422578134111,475,4635,5.405004146906115,1715691142,1715691151,0,0
155,529743904,1,155,1198,3.3334487399243393,562,4158,13.148436940848727,1715689306,1715689319,0,0
1466,529744005,1,1466,929,4.158828465959076,495,4892,11.504093130323572,1715687664,1715687693,0,0
54,2836109488,1,54,1111,4.2916324516842135,502,4178,13.564087794453593,1715689377,1715689435,1,0
54,2836109488,1,54,1088,2.7368350757929543,583,4759,12.559123427899133,1715688373,1715688389,1,0
1466,529745417,1,1466,1088,4.728119087436409,485,5154,6.196715871016128,1715688443,1715688458,0,0
54,2836109488,1,54,961,2.511632430451859,576,4803,14.149543957130222,1715691165,1715691181,1,0
1466,529748241,1,1466,888,4.691062389444086,566,4952,13.466498577435202,1715688208,1715688231,0,0
1466,529746829,1,1466,872,3.857941196263618,536,4964,10.842964820272408,1715688025,1715688078,0,0
66,2836109488,1,66,1166,4.000581456601855,403,5245,14.601770795441556,1715690652,1715690706,1,0
2878,529749653,1,2878,1016,3.3602592323743243,434,4436,9.961651145241255,1715689955,1715690005,0,0
54,2836109488,1,54,998,2.3554165172876065,553,4222,6.3868768965754015,1715690283,1715690329,1,0
2878,529752477,1,2878,974,2.140467795966113,491,4986,9.54244581035573,1715688030,1715688039,0,0
54,2836109488,1,54,1183,1.805591828164526,570,5513,9.545576676308027,1715690697,1715690706,1,0
1466,529756713,1,1466,972,3.2227004557096817,570,5727,7.601279764634551,1715687925,1715687973,0,0
1466,529755301,1,1466,940,3.9883168505810294,542,4100,8.25846944006613,1715690326,1715690382,0,0
66,2836109488,1,66,994,2.653465584160739,522,5899,9.746138136875365,1715690872,1715690897,1,0
54,2836109488,1,54,838,2.1076078131568843,569,4159,9.69085743557028,1715690152,1715690171,1,0
1466,529759537,1,1466,1117,3.4275665212985094,550,4841,8.149638783612936,1715689522,1715689558,0,0
1466,529758125,1,1466,856,4.822863569585836,592,5884,13.74131570819016,1715688453,1715688495,0,0
66,2836109488,1,66,887,2.214920357670708,488,5311,14.663878764157882,1715689191,1715689249,1,0
2878,529760949,1,2878,1078,1.0383005387593727,515,4114,12.771001105959861,1715687639,1715687689,0,0
54,2836109488,1,54,956,1.5741854211278636,465,5716,7.993431782440411,1715689558,1715689602,1,0
2878,529763773,1,2878,1009,1.0568264775866072,432,5702,12.34214416625965,1715690747,1715690762,0,0
54,2836109488,1,54,945,3.7415506844682267,491,4977,9.111623512343082,1715690408,1715690420,1,0
1466,529768009,1,1466,1190,1.4976638268125173,433,5232,5.767948285675311,1715688176,1715688220,0,0
1466,529766597,1,1466,1136,1.9978168469944735,544,5201,7.8073526636795965,1715688263,1715688289,0,0
66,2836109488,1,66,1163,4.039283279596823,532,4386,5.961193778716954,1715688875,1715688934,1,0
54,2836109488,1,54,1132,2.648777074609515,460,5091,8.521090762171907,1715690900,1715690945,1,0
476,529770833,1,476,926,4.906881699820744,584,4380,14.497214989901563,1715688240,1715688253,0,0
66,2836109488,1,66,1160,4.763885049662077,455,4102,10.911613836292265,1715689140,1715689144,1,0
1466,529769421,1,1466,959,4.965783750032246,445,4852,12.424882911106257,1715688358,1715688417,0,0
54,529771255,1,54,979,1.359667923221728,489,5596,5.4272282293983825,1715690814,1715690824,0,0
626,,1,626,1106,3.492966820523871,495,4853,12.184306864933554,1715689847,1715689871,1,0
163,,1,163,840,2.060998092313656,551,4397,5.396091047508981,1715690587,1715690628,1,0
69,,1,69,890,4.986531025668702,456,4725,8.497532873174277,1715690310,1715690347,1,0
74,,1,74,1182,2.3532098653263076,576,4188,7.744317265924728,1715690816,1715690865,1,0
75,,1,75,979,2.7075212099057016,404,5622,6.667091357191436,1715688305,1715688359,0,0
75,,1,75,814,2.618528921955429,504,5121,14.78013796919148,1715687779,1715687812,0,0
66,1151496641,1,66,1159,4.061996336525529,417,4419,6.039195404127298,1715688081,1715688137,1,0
54,3659220087,1,54,1010,2.2710386587641698,561,4957,14.049152944475976,1715690505,1715690530,1,0
1506,3659220087,1,1506,1151,1.9805714382911548,556,4078,13.434046171800624,1715690107,1715690127,1,0
595,3659221539,1,595,1067,2.4884150301521486,415,4777,9.954464058658417,1715687778,1715687780,1,0
501,,1,501,952,2.4316721083002375,499,5536,6.836560609978211,1715688355,1715688367,1,0
66,2188812977,1,66,1029,4.548035782936376,513,4523,6.465748855937132,1715689534,1715689568,1,0
54,2836109488,1,54,870,2.0110848523175453,416,5150,6.426960700090677,1715687825,1715687868,1,0
260,,1,260,988,3.444058575082624,477,4052,5.203987714958052,1715688868,1715688895,1,0
1292,,1,1292,883,4.29313844012714,539,4765,10.346624975900475,1715689436,1715689478,1,0
1292,,1,1292,1200,3.9627274326333612,501,4153,12.238308559651886,1715688482,1715688501,1,0
1466,2836109488,1,1466,1119,1.6802034943235888,579,5112,7.801466998168147,1715690545,1715690576,1,0
1183,2836110900,1,1183,1174,1.5640673656007902,586,4800,12.79429272026525,1715690003,1715690014,1,0
66,,1,66,914,2.717137924406151,495,4184,9.94496068115593,1715687792,1715687842,1,0
73,,1,73,1052,3.527744710469778,417,5994,6.996277046734976,1715689350,1715689396,1,0
359,,1,359,1015,3.2875667023855,474,5230,14.4027870281129,1715687783,1715687789,1,0
1292,,1,1292,1008,2.8910784668305545,502,4229,13.811747491336616,1715688397,1715688428,1,0
77,,1,77,817,4.46648516728531,498,4932,7.2621125961508675,1715689730,1715689737,1,0
1466,2836112029,1,1466,1056,1.5684695883932762,483,5981,6.0949034372872255,1715690118,1715690129,1,0
1417,2836113441,1,1417,1125,2.123354221696446,530,4807,13.171626939495875,1715689893,1715689898,1,0
1466,2836114804,1,1466,1107,2.4230881571590475,489,5777,8.724800281979215,1715687940,1715687959,1,0
1417,2836116216,1,1417,1109,4.324849948118876,564,5055,11.368543231202647,1715689472,1715689479,1,0
1292,,1,1292,1004,1.9464465845955372,580,5311,12.86887044547683,1715690390,1715690438,1,0
1292,,1,1292,948,3.688043488224825,589,5785,8.540405610268689,1715688487,1715688545,1,0
1466,529769421,1,1466,820,3.1100544504584064,534,4830,5.409380443488196,1715689344,1715689388,0,0
66,2836117579,1,66,1003,2.3547175902220356,464,4785,14.184453764502381,1715687644,1715687670,1,0
1292,,1,1292,1074,1.1654380373546496,589,5424,7.565860407024399,1715690009,1715690026,1,0
54,529771255,1,54,1083,3.578879903176903,497,4314,5.452863985995293,1715691055,1715691056,0,0
66,1151496642,1,66,976,1.868586897648536,599,4989,10.637427532228656,1715690738,1715690783,1,0
54,1151496642,1,54,804,3.651746539933153,443,5332,8.379405792802329,1715687724,1715687773,1,0
292,1151496642,1,292,1008,3.207074212656954,561,4952,12.39499328609985,1715690950,1715691008,1,0
66,192923792,1,66,1112,3.157679907294253,403,5750,5.570287585142837,1715690172,1715690187,1,0
54,2188812978,1,54,950,1.4308153202468201,558,5627,12.53655708253838,1715690204,1715690213,1,0
323,2188812978,1,323,987,3.7521580263867613,554,4455,7.032108655183528,1715691143,1715691203,1,0
54,3659222080,1,54,939,2.6441377638627115,433,4846,8.291067144041959,1715690577,1715690629,1,0
66,88393328,1,66,1073,3.543088043090097,600,5358,11.3323565718929,1715688005,1715688027,1,0
1292,,1,1292,848,4.913629183153991,441,4992,14.06610303241379,1715690491,1715690500,1,0
1292,,1,1292,926,3.8626869252749505,479,4846,8.606577362623433,1715689782,1715689838,1,0
1292,,1,1292,1124,1.5402532979414287,508,5944,11.866575622152979,1715687858,1715687916,1,0
81,,1,81,1095,1.7389578698820545,478,4921,5.951999006714415,1715687805,1715687828,1,0
903,,1,903,918,4.734484584085736,418,5438,7.261429315405699,1715691154,1715691170,1,0
209,,1,209,1058,1.9411919219881817,484,4766,13.216549657868113,1715688570,1715688614,1,0
1236,,1,1236,950,3.331356645172246,462,5563,8.254008489647825,1715689072,1715689111,1,0
54,529771255,1,54,981,2.2369940182455017,462,4695,10.078597371366719,1715690128,1715690167,0,0
54,529771255,1,54,917,2.3139100605694845,458,4748,11.032312249766887,1715688236,1715688287,0,0
54,529771255,1,54,1081,2.686038235634553,425,5866,12.905666315631658,1715688391,1715688428,0,0
66,,1,66,970,4.268960286244889,471,4163,7.867120332477635,1715689689,1715689693,1,0
176,529771255,1,176,816,1.48758397929917,501,4006,5.892937623473574,1715688499,1715688532,0,0
1108,529771377,1,1108,817,1.6153320435526135,453,4650,7.399663717096443,1715690326,1715690337,0,0
54,2836117579,1,54,1176,1.1993621829302552,475,4649,12.707764422693309,1715690533,1715690586,1,0
93,529772431,1,93,956,2.1534399629907175,576,5103,10.253794689244726,1715688416,1715688461,0,0
93,2836117579,1,93,1014,3.1901897382127626,522,4892,14.554073275495195,1715689634,1715689640,1,0
1024,2836117618,1,1024,828,4.179918202813122,551,5864,9.87831939190088,1715690316,1715690370,1,0
54,192923793,1,54,926,4.384040547772544,596,5574,7.552820813273298,1715688616,1715688675,1,0
1506,192925245,1,1506,1066,4.436761391696997,401,4401,13.60020491931071,1715688842,1715688881,1,0
1506,192923793,1,1506,987,1.061304416740656,411,4638,6.936237514704429,1715691109,1715691131,1,0
399,192926697,1,399,1139,4.345076813197647,571,4314,12.155104370011461,1715691069,1715691108,1,0
66,2188813247,1,66,822,2.0132046740066034,518,4533,10.486291990934744,1715690990,1715691004,1,0
54,2188813247,1,54,1156,2.1403018110881007,429,5355,11.970843244568178,1715689885,1715689888,1,0
987,,1,987,975,1.0004933857916338,591,4266,11.885036617203397,1715688799,1715688859,1,0
163,,1,163,993,3.826824187695199,586,4459,10.669454290153375,1715688496,1715688506,1,0
66,3910269304,1,66,867,2.5397789880084125,534,5487,10.970322840842389,1715688127,1715688174,1,0
54,88393329,1,54,889,3.029057936713498,538,5953,14.199436193856847,1715689020,1715689044,1,0
74,,1,74,877,2.3608066962290115,429,4260,11.694295462334008,1715689085,1715689102,1,0
54,2188813247,1,54,1058,2.677144505498297,567,5487,11.326053003461842,1715691069,1715691088,1,0
1466,88393329,1,1466,1153,4.860576613770215,511,4999,9.100391771576238,1715690661,1715690709,1,0
431,88394741,1,431,1146,4.788693623685582,548,4281,10.883055619287852,1715690186,1715690224,1,0
66,874111743,1,66,1137,4.559714850938862,473,5886,5.458502612499223,1715687751,1715687796,1,0
118,3659222080,1,118,1103,4.414962190435224,483,5976,14.635612917208165,1715687819,1715687834,1,0
146,3659222144,1,146,1146,4.3053383492209925,474,5106,6.663381501817258,1715689397,1715689446,1,0
783,3659222236,1,783,1047,3.369435488048528,577,5986,12.454029016821018,1715687948,1715687994,1,0
69,,1,69,1183,3.6891223187912963,475,4057,11.242917089283841,1715690977,1715690999,1,0
74,,1,74,828,4.448188354720236,536,5055,13.822015518417567,1715688146,1715688159,1,0
54,529772470,1,54,877,1.8900046726703805,563,4706,8.813206057403638,1715687778,1715687836,0,0
907,529772470,1,907,853,1.7492349868735713,518,4027,5.306516059366943,1715691149,1715691191,0,0
129,529773323,1,129,909,2.789133898415209,560,4567,8.622727095229667,1715689732,1715689751,0,0
98,529773398,1,98,993,2.7665354090513645,471,5315,8.867896435664402,1715690120,1715690142,0,0
54,2836118588,1,54,944,4.147096766883429,532,5045,8.933493922261686,1715688700,1715688737,1,0
54,2836118588,1,54,803,3.6263713740118813,455,5879,6.423418792838099,1715689142,1715689202,1,0
54,529773442,1,54,1092,4.460724433975925,448,4787,13.81397986336147,1715690111,1715690115,0,0
86,529773442,1,86,1193,1.9448628445584046,599,5340,11.829194691112082,1715690589,1715690611,0,0
85,529773474,1,85,915,4.127337883797334,428,5676,6.587861010685799,1715688179,1715688229,0,0
54,2836118588,1,54,1066,3.4884215617531273,498,4667,13.0347008814882,1715689781,1715689805,1,0
93,529773505,1,93,1043,1.6246382865590965,521,5782,6.904850708084473,1715688901,1715688922,0,0
54,2836118588,1,54,1026,1.0795927774894296,450,5829,12.172352396962616,1715689165,1715689217,1,0
93,2836118588,1,93,887,4.626455569653894,533,4910,10.054843685959042,1715690584,1715690586,1,0
603,529773544,1,603,1129,4.8406071756978655,570,4999,13.92035275127984,1715689411,1715689420,0,0
130,529774093,1,130,820,1.3710202985015436,454,4413,11.03657883652853,1715688253,1715688297,0,0
98,529774169,1,98,1066,1.6777132006641025,436,5821,12.270994548935093,1715688373,1715688417,0,0
54,2836118627,1,54,868,1.1263011588847047,410,4792,14.267474277710777,1715689093,1715689144,1,0
1466,2836118627,1,1466,1012,1.6740732236068214,513,5941,11.61972348830735,1715691087,1715691097,1,0
823,2836120039,1,823,1094,3.464438096793162,433,4538,11.245434557705883,1715689616,1715689624,1,0
66,3910269305,1,66,881,1.2852380721086316,555,4091,14.859174467463482,1715688381,1715688413,0,0
54,3910269305,1,54,941,3.9300632435344913,454,4410,5.1726320813886915,1715688387,1715688434,0,0
86,529774213,1,86,831,4.727412062554705,454,4586,5.710619856816772,1715688721,1715688776,0,0
85,529774245,1,85,1122,3.094619268348429,577,4346,8.42719086072089,1715688089,1715688143,0,0
54,2836120808,1,54,1018,4.593073515748116,600,5322,9.34421518650644,1715688983,1715689032,1,0
66,876456857,1,66,1159,2.9675956778203396,470,4122,9.21216688550494,1715689415,1715689441,1,0
54,874111744,1,54,1072,2.6692749893525543,599,4174,7.420290949052749,1715687713,1715687718,1,0
326,874111744,1,326,1149,4.917154298418069,475,4168,12.793594596986992,1715690298,1715690310,1,0
494,2836120808,1,494,1047,1.1531649914229538,555,5474,5.257420935621461,1715687850,1715687856,1,0
54,1151496880,1,54,999,1.2928201871770093,464,4632,10.330644316226412,1715690312,1715690334,1,0
325,1151496880,1,325,946,3.32183614693225,518,5263,6.084714886283212,1715690688,1715690723,1,0
125,1151497151,1,125,1024,3.003600123191984,469,4772,5.249813403020152,1715688706,1715688739,1,0
54,3659222965,1,54,1062,2.7143671285739286,492,4152,7.483637172517898,1715688356,1715688385,1,0
85,3659222965,1,85,1160,1.7887282890728486,593,5764,10.37581010301032,1715687847,1715687868,1,0
1445,1151497222,1,1445,1126,2.1329304311460766,577,5872,8.649825818569132,1715688257,1715688297,1,0
5618,1151498613,1,5618,881,2.1205803471268037,555,5929,13.764819734393805,1715687982,1715687997,1,0
1445,1151504177,1,1445,853,4.715033790049709,460,5898,9.708337337040785,1715691074,1715691120,1,0
1445,1151505568,1,1445,854,3.8038432265238917,568,4303,8.639351575728817,1715689286,1715689294,1,0
54,3659222996,1,54,1013,3.035287905734869,550,4839,10.974074630708223,1715689179,1715689232,1,0
54,3659222996,1,54,1190,2.257302125252258,435,4469,12.413981966698145,1715691019,1715691049,1,0
54,3659222996,1,54,1088,1.997388984865248,565,5393,13.683165717350459,1715691057,1715691088,1,0
54,3659222996,1,54,1014,3.4463831479253595,470,5617,11.495544165451056,1715688081,1715688090,1,0
1445,1151506959,1,1445,976,3.316409297332365,554,4205,10.722564299945418,1715690023,1715690076,1,0
54,3659222996,1,54,829,1.1000418616740455,495,5873,9.169339400986154,1715688118,1715688126,1,0
54,192927042,1,54,861,3.361407632427984,575,5775,13.433731076822527,1715689313,1715689324,1,0
1506,1151508350,1,1506,993,1.909748156654655,494,4805,10.387221890846451,1715687610,1715687614,1,0
54,2188813248,1,54,1178,1.3926771442390575,574,4721,5.536764953575004,1715688187,1715688208,1,0
54,3659222996,1,54,1092,2.9441554756130364,512,5353,11.544095245470967,1715689473,1715689511,1,0
1288,,1,1288,1070,4.341506225048307,522,4480,13.68717544669482,1715687664,1715687688,1,0
687,,1,687,884,3.4702843443031473,559,4792,10.716920842687678,1715690890,1715690916,1,0
67,,1,67,1120,3.6330695241744544,566,4330,6.989398334990322,1715690295,1715690337,1,0
237,,1,237,1077,3.879527534095287,459,5125,14.899189834639166,1715689181,1715689235,1,0
77,,1,77,1166,3.1171139021713024,453,5187,7.818159988781566,1715689071,1715689105,1,0
73,,1,73,836,2.207812578915998,446,4122,5.166412553238939,1715691030,1715691086,1,0
1466,2836121248,1,1466,1018,4.686745813994463,501,4862,12.337096455156955,1715687887,1715687936,1,0
1098,2836122660,1,1098,1166,2.431689050250815,486,4143,5.247557064786267,1715690267,1715690292,1,0
217,,1,217,1055,2.4791903807541873,569,4546,11.339027554147503,1715690502,1715690551,0,0
54,529774276,1,54,1144,4.099100177752655,406,4994,8.709871259989079,1715690715,1715690775,0,0
2878,3910269305,1,2878,982,1.7999348978357226,513,4926,5.25162447846945,1715689801,1715689834,0,0
1466,3910273541,1,1466,1126,4.897535564560034,568,4187,8.834229507097637,1715689431,1715689486,0,0
1466,3910272129,1,1466,1169,4.092942568735049,540,5575,10.869506966570892,1715688268,1715688269,0,0
1466,3910274953,1,1466,837,3.5119507509605628,493,5745,9.929403174046534,1715689450,1715689455,0,0
1080,3910276365,1,1080,892,3.3080309068024216,570,5880,7.048596587024356,1715688239,1715688272,0,0
66,88395118,1,66,822,4.15821431832427,568,4278,10.118644166350602,1715688003,1715688027,1,0
66,529774276,1,66,839,4.167435752637163,491,4765,13.798029992115863,1715689780,1715689787,0,0
54,529774276,1,54,1117,4.309924488481316,445,4539,10.512253612203454,1715691045,1715691065,0,0
54,88395118,1,54,921,3.6347232981605786,582,5640,12.031072820891097,1715690326,1715690355,1,0
54,88395118,1,54,1112,3.443081209703256,432,4456,12.885635929511984,1715689222,1715689282,1,0
84,,1,84,941,2.216287116843941,440,4120,5.949053451962745,1715690293,1715690347,0,0
54,876456858,1,54,1154,2.7942777566878383,457,5092,14.254185612111156,1715691126,1715691174,0,0
84,,1,84,837,1.4536211533640926,418,4366,6.873313990121053,1715691145,1715691146,0,0
451,,1,451,922,4.954194104619447,525,4563,14.827975367694224,1715687696,1715687752,1,0
141,,1,141,933,2.1248614660269554,563,4590,6.075795008602553,1715689102,1715689131,1,0
89,,1,89,919,3.679592836890289,568,4520,13.918932650089848,1715690506,1715690548,0,0
54,529774276,1,54,1148,2.4793336552760064,458,4506,8.086785334489454,1715688469,1715688481,0,0
89,,1,89,1090,3.4139172220215683,489,5798,11.193086449837864,1715688697,1715688745,0,0
1292,,1,1292,826,3.6700469837320355,490,5278,9.396105695596724,1715689066,1715689109,1,0
1292,,1,1292,1189,4.254120592155418,515,5600,12.996335325450392,1715689232,1715689274,1,0
75,,1,75,948,1.4727912394971403,576,4548,12.482803866779264,1715688873,1715688876,0,0
75,,1,75,1126,2.9362804126120863,478,4510,12.514165667024844,1715690778,1715690817,0,0
501,,1,501,1018,3.467801366129403,544,5704,13.165855398533946,1715689175,1715689201,1,0
260,,1,260,900,3.51714280224601,443,5207,8.43616051818909,1715688643,1715688688,1,0
66,1524405265,1,66,905,2.3116521411903834,465,5596,5.185015401856554,1715687816,1715687826,1,0
212,,1,212,989,1.4008003431101481,511,5614,6.608036399909526,1715690272,1715690305,0,0
1506,1151509802,1,1506,944,4.431787187355525,580,5582,14.760942931821122,1715688341,1715688393,1,0
1506,1151511254,1,1506,833,2.3872787573654493,415,5469,8.042954274970686,1715687776,1715687828,1,0
1506,1151512706,1,1506,819,1.6638762703268917,449,4846,13.80885341507047,1715690091,1715690130,1,0
1506,1151514158,1,1506,1009,1.9697369033479015,435,4818,7.734081747292344,1715691032,1715691066,1,0
54,3659222996,1,54,831,2.8680439200484344,587,5332,6.984775933870702,1715690586,1715690644,1,0
54,3659222996,1,54,1004,2.574368746862912,512,5083,8.925286461417151,1715690161,1715690165,1,0
54,3659222996,1,54,854,1.3593005455568439,464,4863,6.996941920329158,1715688724,1715688738,1,0
54,3659222996,1,54,1182,2.5940346160027503,437,4443,9.259063013954648,1715689576,1715689600,1,0
660,529774276,1,660,1132,3.6123603736823515,509,5987,10.545738528170833,1715690754,1715690782,0,0
1506,1151515610,1,1506,828,2.516549209121005,559,5722,13.037956421795695,1715687766,1715687821,1,0
1506,1151517062,1,1506,850,2.272557222901881,585,5239,7.332260128059578,1715688769,1715688799,1,0
399,529774882,1,399,816,2.120974256569624,515,4539,7.306115064342662,1715688409,1715688441,0,0
174,529775227,1,174,1183,3.293047562920959,432,5533,6.22376517465894,1715690537,1715690544,0,0
93,529775347,1,93,1077,3.414088567398624,407,4816,6.057822857750265,1715688584,1715688642,0,0
54,3659222996,1,54,1096,1.834816097775244,552,4037,5.840604380167962,1715690548,1715690598,1,0
54,2836123704,1,54,1043,2.2174170186139888,485,4120,13.66024909842287,1715688625,1715688679,1,0
54,2836123704,1,54,1134,3.754435924096107,582,4509,11.623024736217046,1715691155,1715691180,1,0
54,2836123704,1,54,1141,1.0069407428168895,448,4430,11.35204342696463,1715688593,1715688651,1,0
93,2836123704,1,93,850,3.1315835422863203,550,5713,6.093512704225103,1715689382,1715689426,1,0
1506,1151518514,1,1506,1040,1.8072709538481493,559,5056,7.981842014095748,1715690862,1715690874,1,0
1506,1151519966,1,1506,921,4.468726889505177,476,4419,6.571775996611394,1715689067,1715689083,1,0
54,3659222996,1,54,945,3.7613691156595372,455,5186,12.539948608226679,1715689570,1715689621,1,0
1506,1151521418,1,1506,896,3.879471078609667,413,4438,11.158452833898906,1715689709,1715689723,1,0
1506,1151522870,1,1506,992,2.6090632251638866,409,5466,14.834551190132524,1715690611,1715690642,1,0
54,3659222996,1,54,973,3.696665918525387,515,4622,8.300574431306321,1715689024,1715689039,1,0
1506,1151524322,1,1506,1199,4.973882553825634,526,5708,6.484495418016497,1715690741,1715690781,1,0
1506,1151525774,1,1506,1065,1.5875383645213943,523,5791,14.65363295075223,1715687730,1715687767,1,0
54,529775386,1,54,860,3.248343534798956,591,5774,13.71114408233288,1715688118,1715688158,0,0
54,3659222996,1,54,856,2.0815751283389035,443,4284,8.009389827841582,1715691007,1715691061,1,0
2958,1151527226,1,2958,1035,2.511858973059597,538,5885,8.181532745477163,1715691179,1715691200,1,0
66,,1,66,1153,1.3432977927441154,565,5279,5.497599056812711,1715689204,1715689224,1,0
54,3659222996,1,54,984,1.3718885383735904,595,4212,5.983124070753809,1715688269,1715688286,1,0
2878,876456858,1,2878,857,1.8624074694069486,424,5049,5.233432553273751,1715688142,1715688171,0,0
54,874112016,1,54,1029,3.277343404553331,470,4327,6.3655977017352425,1715688547,1715688554,1,0
2878,876459682,1,2878,1033,1.372092369421309,573,5661,7.437019359626768,1715689303,1715689349,0,0
54,874112016,1,54,891,4.880039463191525,544,4995,10.712190060564804,1715688064,1715688071,1,0
1240,876462506,1,1240,862,3.083482364693714,446,4417,10.931886339584775,1715690481,1715690498,0,0
54,874112016,1,54,933,3.010411521061114,556,4716,13.09850931420767,1715690818,1715690871,1,0
2958,1151530130,1,2958,1000,3.392343744836702,521,4100,12.99527387492291,1715691088,1715691130,1,0
54,3659222996,1,54,1085,4.790570202928126,544,4682,5.3228779247232,1715688349,1715688400,1,0
128,88395118,1,128,1166,4.563202265926314,495,5652,12.422656173856195,1715687606,1715687632,1,0
536,1151533034,1,536,802,2.721723087314103,402,5308,11.012368205821895,1715689014,1715689044,1,0
66,3114736357,1,66,1078,4.799945345236301,478,5016,5.630260204500171,1715690350,1715690377,1,0
54,1524405266,1,54,900,1.2188472841101943,447,4576,6.42227248420543,1715688679,1715688737,1,0
1466,1524405266,1,1466,1188,3.869459607690345,491,4025,10.529486674094823,1715688831,1715688847,1,0
854,1524406678,1,854,1008,2.461430165120329,473,4982,5.867256484522637,1715690159,1715690218,1,0
66,1730261712,1,66,1167,4.497424089345019,592,5828,14.77140279657276,1715690322,1715690340,1,0
393,529775386,1,393,1040,2.0581424815695843,411,4485,13.761653232844298,1715687895,1715687920,0,0
85,529775725,1,85,871,2.3599118948649664,452,4600,6.162438235645229,1715688222,1715688238,0,0
54,2836123743,1,54,964,2.297113379010283,539,4797,11.995542170089958,1715687933,1715687961,1,0
1292,,1,1292,824,2.6817952357661357,500,4962,5.035979705708675,1715687600,1715687632,1,0
1292,,1,1292,944,3.8024113657513436,570,5119,7.4724592336866955,1715689051,1715689080,1,0
1292,,1,1292,926,4.592233494351145,537,4558,12.515045325193352,1715688849,1715688878,1,0
1292,,1,1292,966,3.518266801890685,463,5624,7.170143140010673,1715688356,1715688361,1,0
351,3659222996,1,351,921,3.5504226353208197,413,5521,11.572232705007437,1715691089,1715691133,1,0
82,,1,82,900,2.2660031077677916,529,4693,12.439193112454657,1715690545,1715690564,0,0
